id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun
2035,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN NUSANTARA,0,ORANG,2021
2036,32,JAWA BARAT,LEMBAH PINUS SUKAWANA,WISATAWAN MANCANEGARA,0,ORANG,2021
2037,32,JAWA BARAT,TALAGA WARNA,WISATAWAN NUSANTARA,0,ORANG,2021
2038,32,JAWA BARAT,TALAGA WARNA,WISATAWAN MANCANEGARA,0,ORANG,2021
2039,32,JAWA BARAT,CURUG CIBODAS,WISATAWAN NUSANTARA,0,ORANG,2021
2040,32,JAWA BARAT,CURUG CIBODAS,WISATAWAN MANCANEGARA,0,ORANG,2021
2041,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2021
2042,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2021
2043,32,JAWA BARAT,CURUG WANGUN,WISATAWAN NUSANTARA,0,ORANG,2021
2044,32,JAWA BARAT,CURUG WANGUN,WISATAWAN MANCANEGARA,0,ORANG,2021
2045,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN NUSANTARA,0,ORANG,2021
2046,32,JAWA BARAT,PARKIR ORCHID FOREST,WISATAWAN MANCANEGARA,0,ORANG,2021
2047,32,JAWA BARAT,GUNUNG BURATA,WISATAWAN NUSANTARA,0,ORANG,2021
2048,32,JAWA BARAT,GUNUNG BURATA,WISATAWAN MANCANEGARA,0,ORANG,2021
2049,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN NUSANTARA,0,ORANG,2021
2050,32,JAWA BARAT,THE LODGE PINE TRACK,WISATAWAN MANCANEGARA,0,ORANG,2021
2051,32,JAWA BARAT,KPH BANDUNG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2021
2052,32,JAWA BARAT,KPH BANDUNG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2021
2053,32,JAWA BARAT,CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2021
2054,32,JAWA BARAT,CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2055,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN NUSANTARA,0,ORANG,2021
2056,32,JAWA BARAT,EMTE HIGHLAND,WISATAWAN MANCANEGARA,0,ORANG,2021
2057,32,JAWA BARAT,GUNUNG PUNTANG,WISATAWAN NUSANTARA,0,ORANG,2021
2058,32,JAWA BARAT,GUNUNG PUNTANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2059,32,JAWA BARAT,HULU SUNGAI CITARUM / CISANTI,WISATAWAN NUSANTARA,0,ORANG,2021
2060,32,JAWA BARAT,HULU SUNGAI CITARUM / CISANTI,WISATAWAN MANCANEGARA,0,ORANG,2021
2061,32,JAWA BARAT,PUNCELING,WISATAWAN NUSANTARA,0,ORANG,2021
2062,32,JAWA BARAT,PUNCELING,WISATAWAN MANCANEGARA,0,ORANG,2021
2063,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2021
2064,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2021
2065,32,JAWA BARAT,GUNUNG PADANG,WISATAWAN NUSANTARA,0,ORANG,2021
2066,32,JAWA BARAT,GUNUNG PADANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2067,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2021
2068,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2021
2069,32,JAWA BARAT,RAHONG,WISATAWAN NUSANTARA,0,ORANG,2021
2070,32,JAWA BARAT,RAHONG,WISATAWAN MANCANEGARA,0,ORANG,2021
2071,32,JAWA BARAT,GOA PUTRI,WISATAWAN NUSANTARA,0,ORANG,2021
2072,32,JAWA BARAT,GOA PUTRI,WISATAWAN MANCANEGARA,0,ORANG,2021
2073,32,JAWA BARAT,MALELA,WISATAWAN NUSANTARA,0,ORANG,2021
2074,32,JAWA BARAT,MALELA,WISATAWAN MANCANEGARA,0,ORANG,2021
2075,32,JAWA BARAT,CENGKRONG,WISATAWAN NUSANTARA,0,ORANG,2021
2076,32,JAWA BARAT,CENGKRONG,WISATAWAN MANCANEGARA,0,ORANG,2021
2077,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2021
2078,32,JAWA BARAT,KRAMAT GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2021
2079,32,JAWA BARAT,LAWANG,WISATAWAN NUSANTARA,0,ORANG,2021
2080,32,JAWA BARAT,LAWANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2081,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN NUSANTARA,0,ORANG,2021
2082,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN MANCANEGARA,0,ORANG,2021
2083,32,JAWA BARAT,PINUS PANANJUNG,WISATAWAN NUSANTARA,0,ORANG,2021
2084,32,JAWA BARAT,PINUS PANANJUNG,WISATAWAN MANCANEGARA,0,ORANG,2021
2085,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN NUSANTARA,0,ORANG,2021
2086,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN MANCANEGARA,0,ORANG,2021
2087,32,JAWA BARAT,PUNCAK GANTOLE,WISATAWAN NUSANTARA,0,ORANG,2021
2088,32,JAWA BARAT,PUNCAK GANTOLE,WISATAWAN MANCANEGARA,0,ORANG,2021
2089,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN NUSANTARA,0,ORANG,2021
2090,32,JAWA BARAT,MALABAR ECOTOURISM,WISATAWAN MANCANEGARA,0,ORANG,2021
2091,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN NUSANTARA,0,ORANG,2021
2092,32,JAWA BARAT,PATUHA BIKE PARK,WISATAWAN MANCANEGARA,0,ORANG,2021
2093,32,JAWA BARAT,KPH GARUT,WISATAWAN NUSANTARA,0,ORANG,2021
2094,32,JAWA BARAT,KPH GARUT,WISATAWAN MANCANEGARA,0,ORANG,2021
2095,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2021
2096,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2021
2097,32,JAWA BARAT,CURUG CIHANJAWAR,WISATAWAN NUSANTARA,0,ORANG,2021
2098,32,JAWA BARAT,CURUG CIHANJAWAR,WISATAWAN MANCANEGARA,0,ORANG,2021
2099,32,JAWA BARAT,BUKIT NANGKLAK,WISATAWAN NUSANTARA,0,ORANG,2021
2100,32,JAWA BARAT,BUKIT NANGKLAK,WISATAWAN MANCANEGARA,0,ORANG,2021
2101,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN NUSANTARA,0,ORANG,2021
2102,32,JAWA BARAT,PENDAKIAN GUNUNG CIKURAY,WISATAWAN MANCANEGARA,0,ORANG,2021
2103,32,JAWA BARAT,KARACAK VALLEY,WISATAWAN NUSANTARA,0,ORANG,2021
2104,32,JAWA BARAT,KARACAK VALLEY,WISATAWAN MANCANEGARA,0,ORANG,2021
2105,32,JAWA BARAT,CURUG NGEBUL CKJ,WISATAWAN NUSANTARA,0,ORANG,2021
2106,32,JAWA BARAT,CURUG NGEBUL CKJ,WISATAWAN MANCANEGARA,0,ORANG,2021
2107,32,JAWA BARAT,CURUG CIHARUS,WISATAWAN NUSANTARA,0,ORANG,2021
2108,32,JAWA BARAT,CURUG CIHARUS,WISATAWAN MANCANEGARA,0,ORANG,2021
2109,32,JAWA BARAT,PESONA LW. OKO,WISATAWAN NUSANTARA,0,ORANG,2021
2110,32,JAWA BARAT,PESONA LW. OKO,WISATAWAN MANCANEGARA,0,ORANG,2021
2111,32,JAWA BARAT,WAHANA LW. OKO,WISATAWAN NUSANTARA,0,ORANG,2021
2112,32,JAWA BARAT,WAHANA LW. OKO,WISATAWAN MANCANEGARA,0,ORANG,2021
2113,32,JAWA BARAT,KAMOJANG ECOPARK,WISATAWAN NUSANTARA,0,ORANG,2021
2114,32,JAWA BARAT,KAMOJANG ECOPARK,WISATAWAN MANCANEGARA,0,ORANG,2021
2115,32,JAWA BARAT,CURUG CISARUA BYB,WISATAWAN NUSANTARA,0,ORANG,2021
2116,32,JAWA BARAT,CURUG CISARUA BYB,WISATAWAN MANCANEGARA,0,ORANG,2021
2117,32,JAWA BARAT,DUSUN KOPI,WISATAWAN NUSANTARA,0,ORANG,2021
2118,32,JAWA BARAT,DUSUN KOPI,WISATAWAN MANCANEGARA,0,ORANG,2021
2119,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN NUSANTARA,0,ORANG,2021
2120,32,JAWA BARAT,PAPANDAYAN LEISURE PARK,WISATAWAN MANCANEGARA,0,ORANG,2021
2121,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN NUSANTARA,0,ORANG,2021
2122,32,JAWA BARAT,PAPANDAYAN CAMPING GROUND,WISATAWAN MANCANEGARA,0,ORANG,2021
2123,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN NUSANTARA,0,ORANG,2021
2124,32,JAWA BARAT,NANGKLAK STAYLAND,WISATAWAN MANCANEGARA,0,ORANG,2021
2125,32,JAWA BARAT,CITOJANG,WISATAWAN NUSANTARA,0,ORANG,2021
2126,32,JAWA BARAT,CITOJANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2127,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2021
2128,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2021
2129,32,JAWA BARAT,KEBON KOPI BANJARWANGI,WISATAWAN NUSANTARA,0,ORANG,2021
2130,32,JAWA BARAT,KEBON KOPI BANJARWANGI,WISATAWAN MANCANEGARA,0,ORANG,2021
2131,32,JAWA BARAT,PESONA JATI CIWANGI LELES,WISATAWAN NUSANTARA,0,ORANG,2021
2132,32,JAWA BARAT,PESONA JATI CIWANGI LELES,WISATAWAN MANCANEGARA,0,ORANG,2021
2133,32,JAWA BARAT,WARUNG PUNCAK LANCANG LELES,WISATAWAN NUSANTARA,0,ORANG,2021
2134,32,JAWA BARAT,WARUNG PUNCAK LANCANG LELES,WISATAWAN MANCANEGARA,0,ORANG,2021
2135,32,JAWA BARAT,PUNCAK KALANG,WISATAWAN NUSANTARA,0,ORANG,2021
2136,32,JAWA BARAT,PUNCAK KALANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2137,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN NUSANTARA,0,ORANG,2021
2138,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN MANCANEGARA,0,ORANG,2021
2139,32,JAWA BARAT,REST AREA URUG,WISATAWAN NUSANTARA,0,ORANG,2021
2140,32,JAWA BARAT,REST AREA URUG,WISATAWAN MANCANEGARA,0,ORANG,2021
2141,32,JAWA BARAT,CURUG DENGDENG,WISATAWAN NUSANTARA,0,ORANG,2021
2142,32,JAWA BARAT,CURUG DENGDENG,WISATAWAN MANCANEGARA,0,ORANG,2021
2143,32,JAWA BARAT,PASIR BATARA,WISATAWAN NUSANTARA,0,ORANG,2021
2144,32,JAWA BARAT,PASIR BATARA,WISATAWAN MANCANEGARA,0,ORANG,2021
2145,32,JAWA BARAT,CURUG CIMANINTIN,WISATAWAN NUSANTARA,0,ORANG,2021
2146,32,JAWA BARAT,CURUG CIMANINTIN,WISATAWAN MANCANEGARA,0,ORANG,2021
2147,32,JAWA BARAT,CURUG BATU BLEK,WISATAWAN NUSANTARA,0,ORANG,2021
2148,32,JAWA BARAT,CURUG BATU BLEK,WISATAWAN MANCANEGARA,0,ORANG,2021
2149,32,JAWA BARAT,CURUG BADAK HANOMAN,WISATAWAN NUSANTARA,0,ORANG,2021
2150,32,JAWA BARAT,CURUG BADAK HANOMAN,WISATAWAN MANCANEGARA,0,ORANG,2021
2151,32,JAWA BARAT,CURUG GADO BANGKONG,WISATAWAN NUSANTARA,0,ORANG,2021
2152,32,JAWA BARAT,CURUG GADO BANGKONG,WISATAWAN MANCANEGARA,0,ORANG,2021
2153,32,JAWA BARAT,CURUG CIPARAY,WISATAWAN NUSANTARA,0,ORANG,2021
2154,32,JAWA BARAT,CURUG CIPARAY,WISATAWAN MANCANEGARA,0,ORANG,2021
2155,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN NUSANTARA,0,ORANG,2021
2156,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN MANCANEGARA,0,ORANG,2021
2157,32,JAWA BARAT,BUBULAK,WISATAWAN NUSANTARA,0,ORANG,2021
2158,32,JAWA BARAT,BUBULAK,WISATAWAN MANCANEGARA,0,ORANG,2021
2159,32,JAWA BARAT,KPH CIAMIS,WISATAWAN NUSANTARA,0,ORANG,2021
2160,32,JAWA BARAT,KPH CIAMIS,WISATAWAN MANCANEGARA,0,ORANG,2021
2161,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2021
2162,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2163,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN NUSANTARA,0,ORANG,2021
2164,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN MANCANEGARA,0,ORANG,2021
2165,32,JAWA BARAT,KARANG NINI,WISATAWAN NUSANTARA,0,ORANG,2021
2166,32,JAWA BARAT,KARANG NINI,WISATAWAN MANCANEGARA,0,ORANG,2021
2167,32,JAWA BARAT,TWA PANGANDARAN,WISATAWAN NUSANTARA,0,ORANG,2021
2168,32,JAWA BARAT,TWA PANGANDARAN,WISATAWAN MANCANEGARA,0,ORANG,2021
2169,32,JAWA BARAT,CITUMANG,WISATAWAN NUSANTARA,0,ORANG,2021
2170,32,JAWA BARAT,CITUMANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2171,32,JAWA BARAT,CURUG BOJONG,WISATAWAN NUSANTARA,0,ORANG,2021
2172,32,JAWA BARAT,CURUG BOJONG,WISATAWAN MANCANEGARA,0,ORANG,2021
2173,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2021
2174,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2175,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN NUSANTARA,0,ORANG,2021
2176,32,JAWA BARAT,GEGER SUNTEN,WISATAWAN MANCANEGARA,0,ORANG,2021
2177,32,JAWA BARAT,PUNCAK PUSPA,WISATAWAN NUSANTARA,0,ORANG,2021
2178,32,JAWA BARAT,PUNCAK PUSPA,WISATAWAN MANCANEGARA,0,ORANG,2021
2179,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN NUSANTARA,0,ORANG,2021
2180,32,JAWA BARAT,TONJONG GOLOK,WISATAWAN MANCANEGARA,0,ORANG,2021
2181,32,JAWA BARAT,KPH KUNINGAN,WISATAWAN NUSANTARA,0,ORANG,2021
2182,32,JAWA BARAT,KPH KUNINGAN,WISATAWAN MANCANEGARA,0,ORANG,2021
2183,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2021
2184,32,JAWA BARAT,PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2021
2185,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN NUSANTARA,0,ORANG,2021
2186,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN MANCANEGARA,0,ORANG,2021
2187,32,JAWA BARAT,WARUJIMUN,WISATAWAN NUSANTARA,0,ORANG,2021
2188,32,JAWA BARAT,WARUJIMUN,WISATAWAN MANCANEGARA,0,ORANG,2021
2189,32,JAWA BARAT,SITU WULUKUT,WISATAWAN NUSANTARA,0,ORANG,2021
2190,32,JAWA BARAT,SITU WULUKUT,WISATAWAN MANCANEGARA,0,ORANG,2021
2191,32,JAWA BARAT,CAPAR,WISATAWAN NUSANTARA,0,ORANG,2021
2192,32,JAWA BARAT,CAPAR,WISATAWAN MANCANEGARA,0,ORANG,2021
2193,32,JAWA BARAT,AMPAH NANGKA,WISATAWAN NUSANTARA,0,ORANG,2021
2194,32,JAWA BARAT,AMPAH NANGKA,WISATAWAN MANCANEGARA,0,ORANG,2021
2195,32,JAWA BARAT,KPH MAJALENGKA,WISATAWAN NUSANTARA,0,ORANG,2021
2196,32,JAWA BARAT,KPH MAJALENGKA,WISATAWAN MANCANEGARA,0,ORANG,2021
2197,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2021
2198,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2021
2199,32,JAWA BARAT,BATU LAWANG,WISATAWAN NUSANTARA,0,ORANG,2021
2200,32,JAWA BARAT,BATU LAWANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2201,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2021
2202,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2021
2203,32,JAWA BARAT,GUNUNG KARANG,WISATAWAN NUSANTARA,0,ORANG,2021
2204,32,JAWA BARAT,GUNUNG KARANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2205,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN NUSANTARA,0,ORANG,2021
2206,32,JAWA BARAT,NYIMAS CINCIN,WISATAWAN MANCANEGARA,0,ORANG,2021
2207,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN NUSANTARA,0,ORANG,2021
2208,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2209,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN NUSANTARA,0,ORANG,2021
2210,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN MANCANEGARA,0,ORANG,2021
2211,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN NUSANTARA,0,ORANG,2021
2212,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2021
2213,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN NUSANTARA,0,ORANG,2021
2214,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN MANCANEGARA,0,ORANG,2021
2215,32,JAWA BARAT,PUNCAK DAMAR,WISATAWAN NUSANTARA,0,ORANG,2021
2216,32,JAWA BARAT,PUNCAK DAMAR,WISATAWAN MANCANEGARA,0,ORANG,2021
2217,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN NUSANTARA,0,ORANG,2021
2218,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN MANCANEGARA,0,ORANG,2021
2219,32,JAWA BARAT,KAMPUNG CIHERANG,WISATAWAN NUSANTARA,0,ORANG,2021
2220,32,JAWA BARAT,KAMPUNG CIHERANG,WISATAWAN MANCANEGARA,0,ORANG,2021
2221,32,JAWA BARAT,PESONA CAKRA,WISATAWAN NUSANTARA,0,ORANG,2021
2222,32,JAWA BARAT,PESONA CAKRA,WISATAWAN MANCANEGARA,0,ORANG,2021
2223,32,JAWA BARAT,CIPACET,WISATAWAN NUSANTARA,0,ORANG,2021
2224,32,JAWA BARAT,CIPACET,WISATAWAN MANCANEGARA,0,ORANG,2021
2225,32,JAWA BARAT,KPH INDRAMAYU,WISATAWAN NUSANTARA,0,ORANG,2021
2226,32,JAWA BARAT,KPH INDRAMAYU,WISATAWAN MANCANEGARA,0,ORANG,2021
2227,32,JAWA BARAT,JPP '40,WISATAWAN NUSANTARA,0,ORANG,2021
2228,32,JAWA BARAT,JPP '40,WISATAWAN MANCANEGARA,0,ORANG,2021
2229,32,JAWA BARAT,BATU BUBUT,WISATAWAN NUSANTARA,0,ORANG,2021
2230,32,JAWA BARAT,BATU BUBUT,WISATAWAN MANCANEGARA,0,ORANG,2021
2231,32,JAWA BARAT,BALAI BESAR TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,0,ORANG,2022
2232,32,JAWA BARAT,BALAI BESAR TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2022
2233,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,0,ORANG,2022
2234,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2022
2235,32,JAWA BARAT,BALAI TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2022
2236,32,JAWA BARAT,BALAI TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2022
2237,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2022
2238,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2022
2239,32,JAWA BARAT,BALAI TN. GN. CIREMAI,WISATAWAN NUSANTARA,0,ORANG,2022
2240,32,JAWA BARAT,BALAI TN. GN. CIREMAI,WISATAWAN MANCANEGARA,0,ORANG,2022
2241,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN NUSANTARA,440769,ORANG,2022
2242,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN MANCANEGARA,16,ORANG,2022
2243,32,JAWA BARAT,UPTD TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,0,ORANG,2022
2244,32,JAWA BARAT,UPTD TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2022
2245,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,0,ORANG,2022
2246,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2022
2247,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN NUSANTARA,0,ORANG,2022
2248,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN MANCANEGARA,0,ORANG,2022
2249,32,JAWA BARAT,BALAI BESAR KSDA JABAR,WISATAWAN NUSANTARA,0,ORANG,2022
2250,32,JAWA BARAT,BALAI BESAR KSDA JABAR,WISATAWAN MANCANEGARA,0,ORANG,2022
2251,32,JAWA BARAT,TWA TANGKUBANPARAHU,WISATAWAN NUSANTARA,0,ORANG,2022
2252,32,JAWA BARAT,TWA TANGKUBANPARAHU,WISATAWAN MANCANEGARA,0,ORANG,2022
2253,32,JAWA BARAT,TWA TELAGA PATENGAN,WISATAWAN NUSANTARA,0,ORANG,2022
2254,32,JAWA BARAT,TWA TELAGA PATENGAN,WISATAWAN MANCANEGARA,0,ORANG,2022
2255,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN NUSANTARA,0,ORANG,2022
2256,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2022
2257,32,JAWA BARAT,TWA TELAGAWARNA,WISATAWAN NUSANTARA,0,ORANG,2022
2258,32,JAWA BARAT,TWA TELAGAWARNA,WISATAWAN MANCANEGARA,0,ORANG,2022
2259,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN NUSANTARA,0,ORANG,2022
2260,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2022
2261,32,JAWA BARAT,TWA SUKAWAYANA,WISATAWAN NUSANTARA,0,ORANG,2022
2262,32,JAWA BARAT,TWA SUKAWAYANA,WISATAWAN MANCANEGARA,0,ORANG,2022
2263,32,JAWA BARAT,TWA KAMOJANG,WISATAWAN NUSANTARA,0,ORANG,2022
2264,32,JAWA BARAT,TWA KAMOJANG,WISATAWAN MANCANEGARA,0,ORANG,2022
2265,32,JAWA BARAT,TWA PANGANDARAN,WISATAWAN NUSANTARA,0,ORANG,2022
2266,32,JAWA BARAT,TWA PANGANDARAN,WISATAWAN MANCANEGARA,0,ORANG,2022
2267,32,JAWA BARAT,TWA PAPANDAYAN,WISATAWAN NUSANTARA,0,ORANG,2022
2268,32,JAWA BARAT,TWA PAPANDAYAN,WISATAWAN MANCANEGARA,0,ORANG,2022
2269,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN NUSANTARA,0,ORANG,2022
2270,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN MANCANEGARA,0,ORANG,2022
2271,32,JAWA BARAT,TWA JEMBER,WISATAWAN NUSANTARA,0,ORANG,2022
2272,32,JAWA BARAT,TWA JEMBER,WISATAWAN MANCANEGARA,0,ORANG,2022
2273,32,JAWA BARAT,TWA TALAGABODAS,WISATAWAN NUSANTARA,0,ORANG,2022
2274,32,JAWA BARAT,TWA TALAGABODAS,WISATAWAN MANCANEGARA,0,ORANG,2022
2275,32,JAWA BARAT,TWA TAMPOMAS,WISATAWAN NUSANTARA,0,ORANG,2022
2276,32,JAWA BARAT,TWA TAMPOMAS,WISATAWAN MANCANEGARA,0,ORANG,2022
2277,32,JAWA BARAT,TWA LINGGARJATI,WISATAWAN NUSANTARA,0,ORANG,2022
2278,32,JAWA BARAT,TWA LINGGARJATI,WISATAWAN MANCANEGARA,0,ORANG,2022
2279,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN NUSANTARA,0,ORANG,2022
2280,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN MANCANEGARA,0,ORANG,2022
2281,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN NUSANTARA,0,ORANG,2022
2282,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN MANCANEGARA,0,ORANG,2022
2283,32,JAWA BARAT,KBM-AEJ/KBM/JLPL,WISATAWAN NUSANTARA,0,ORANG,2022
2284,32,JAWA BARAT,KBM-AEJ/KBM/JLPL,WISATAWAN MANCANEGARA,0,ORANG,2022
2285,32,JAWA BARAT,KAWAH PUTIH,WISATAWAN NUSANTARA,0,ORANG,2022
2286,32,JAWA BARAT,KAWAH PUTIH,WISATAWAN MANCANEGARA,0,ORANG,2022
2287,32,JAWA BARAT,CURUG CILEMBER,WISATAWAN NUSANTARA,0,ORANG,2022
2288,32,JAWA BARAT,CURUG CILEMBER,WISATAWAN MANCANEGARA,0,ORANG,2022
2289,32,JAWA BARAT,CIMANGGU,WISATAWAN NUSANTARA,0,ORANG,2022
2290,32,JAWA BARAT,CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2022
2291,32,JAWA BARAT,KAMPUNG CAI RANCA UPAS,WISATAWAN NUSANTARA,0,ORANG,2022
2292,32,JAWA BARAT,KAMPUNG CAI RANCA UPAS,WISATAWAN MANCANEGARA,0,ORANG,2022
2293,32,JAWA BARAT,PATUHA RESORT,WISATAWAN NUSANTARA,0,ORANG,2022
2294,32,JAWA BARAT,PATUHA RESORT,WISATAWAN MANCANEGARA,0,ORANG,2022
2295,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2022
2296,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2022
2297,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2022
2298,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2022
2299,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,0,ORANG,2022
2300,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2022
