id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun,tipe_pengelola
751,32,JAWA BARAT,RAHONG,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1130,32,JAWA BARAT,RAHONG,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1129,32,JAWA BARAT,RAHONG,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1600,32,JAWA BARAT,RAHONG,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1599,32,JAWA BARAT,RAHONG,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2070,32,JAWA BARAT,RAHONG,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2069,32,JAWA BARAT,RAHONG,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2540,32,JAWA BARAT,RAHONG,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2539,32,JAWA BARAT,RAHONG,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
134,32,JAWA BARAT,REST AREA BALEGEDE,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
133,32,JAWA BARAT,REST AREA BALEGEDE,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
416,32,JAWA BARAT,REST AREA BALEGEDE,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
415,32,JAWA BARAT,REST AREA BALEGEDE,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
680,32,JAWA BARAT,REST AREA BALEGEDE,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
679,32,JAWA BARAT,REST AREA BALEGEDE,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
124,32,JAWA BARAT,REST AREA SELAGEDANG,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
123,32,JAWA BARAT,REST AREA SELAGEDANG,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
406,32,JAWA BARAT,REST AREA SELAGEDANG,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
405,32,JAWA BARAT,REST AREA SELAGEDANG,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
670,32,JAWA BARAT,REST AREA SELAGEDANG,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
669,32,JAWA BARAT,REST AREA SELAGEDANG,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
128,32,JAWA BARAT,REST AREA SUKAMANAH,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
127,32,JAWA BARAT,REST AREA SUKAMANAH,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
410,32,JAWA BARAT,REST AREA SUKAMANAH,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
409,32,JAWA BARAT,REST AREA SUKAMANAH,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
674,32,JAWA BARAT,REST AREA SUKAMANAH,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
673,32,JAWA BARAT,REST AREA SUKAMANAH,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
238,32,JAWA BARAT,REST AREA URUG,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
237,32,JAWA BARAT,REST AREA URUG,WISATAWAN NUSANTARA,3835,ORANG,2016,LAINNYA
510,32,JAWA BARAT,REST AREA URUG,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
509,32,JAWA BARAT,REST AREA URUG,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
774,32,JAWA BARAT,REST AREA URUG,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
773,32,JAWA BARAT,REST AREA URUG,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1200,32,JAWA BARAT,REST AREA URUG,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1199,32,JAWA BARAT,REST AREA URUG,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1670,32,JAWA BARAT,REST AREA URUG,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1669,32,JAWA BARAT,REST AREA URUG,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2140,32,JAWA BARAT,REST AREA URUG,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2139,32,JAWA BARAT,REST AREA URUG,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2610,32,JAWA BARAT,REST AREA URUG,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2609,32,JAWA BARAT,REST AREA URUG,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
998,32,JAWA BARAT,SANGGABUANA,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
997,32,JAWA BARAT,SANGGABUANA,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1468,32,JAWA BARAT,SANGGABUANA,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1467,32,JAWA BARAT,SANGGABUANA,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1938,32,JAWA BARAT,SANGGABUANA,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1937,32,JAWA BARAT,SANGGABUANA,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2408,32,JAWA BARAT,SANGGABUANA,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2407,32,JAWA BARAT,SANGGABUANA,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1146,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1145,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1616,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1615,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2086,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2085,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2556,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2555,32,JAWA BARAT,SANGHYANG HEULEUT,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
146,32,JAWA BARAT,SEDARI,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
145,32,JAWA BARAT,SEDARI,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
426,32,JAWA BARAT,SEDARI,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
425,32,JAWA BARAT,SEDARI,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
690,32,JAWA BARAT,SEDARI,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
689,32,JAWA BARAT,SEDARI,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1014,32,JAWA BARAT,SEDARI,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1013,32,JAWA BARAT,SEDARI,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1484,32,JAWA BARAT,SEDARI,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1483,32,JAWA BARAT,SEDARI,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1954,32,JAWA BARAT,SEDARI,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1953,32,JAWA BARAT,SEDARI,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2424,32,JAWA BARAT,SEDARI,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2423,32,JAWA BARAT,SEDARI,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
908,32,JAWA BARAT,SENTUL EETF,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
907,32,JAWA BARAT,SENTUL EETF,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1378,32,JAWA BARAT,SENTUL EETF,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1377,32,JAWA BARAT,SENTUL EETF,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1848,32,JAWA BARAT,SENTUL EETF,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1847,32,JAWA BARAT,SENTUL EETF,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2318,32,JAWA BARAT,SENTUL EETF,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2317,32,JAWA BARAT,SENTUL EETF,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
226,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
225,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2016,PERHUTANI
500,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
499,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
764,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
763,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
1156,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
1155,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1626,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1625,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
2096,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
2095,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2566,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2565,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
1142,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
1141,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1612,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1611,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
2082,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
2081,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2552,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2551,32,JAWA BARAT,SITU CIMEUHMAL,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
230,32,JAWA BARAT,SITU KABUYUTAN,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
229,32,JAWA BARAT,SITU KABUYUTAN,WISATAWAN NUSANTARA,0,ORANG,2016,PERHUTANI
504,32,JAWA BARAT,SITU KABUYUTAN,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
503,32,JAWA BARAT,SITU KABUYUTAN,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
768,32,JAWA BARAT,SITU KABUYUTAN,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
767,32,JAWA BARAT,SITU KABUYUTAN,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
254,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
253,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN NUSANTARA,3008,ORANG,2016,PERHUTANI
524,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
523,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
788,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
787,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
1224,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
1223,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1694,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1693,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
2164,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
2163,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2634,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2633,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
1250,32,JAWA BARAT,SITU WULUKUT,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
1249,32,JAWA BARAT,SITU WULUKUT,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1720,32,JAWA BARAT,SITU WULUKUT,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1719,32,JAWA BARAT,SITU WULUKUT,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
2190,32,JAWA BARAT,SITU WULUKUT,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
2189,32,JAWA BARAT,SITU WULUKUT,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2660,32,JAWA BARAT,SITU WULUKUT,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2659,32,JAWA BARAT,SITU WULUKUT,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
132,32,JAWA BARAT,SUKADANA,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
131,32,JAWA BARAT,SUKADANA,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
414,32,JAWA BARAT,SUKADANA,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
413,32,JAWA BARAT,SUKADANA,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
678,32,JAWA BARAT,SUKADANA,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
677,32,JAWA BARAT,SUKADANA,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
82,32,JAWA BARAT,SUKAMANTRI,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
81,32,JAWA BARAT,SUKAMANTRI,WISATAWAN NUSANTARA,445,ORANG,2016,LAINNYA
368,32,JAWA BARAT,SUKAMANTRI,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
367,32,JAWA BARAT,SUKAMANTRI,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
632,32,JAWA BARAT,SUKAMANTRI,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
631,32,JAWA BARAT,SUKAMANTRI,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
130,32,JAWA BARAT,SUKAMEKAR,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
129,32,JAWA BARAT,SUKAMEKAR,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
412,32,JAWA BARAT,SUKAMEKAR,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
411,32,JAWA BARAT,SUKAMEKAR,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
676,32,JAWA BARAT,SUKAMEKAR,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
675,32,JAWA BARAT,SUKAMEKAR,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
574,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN MANCANEGARA,0,ORANG,2018,TAHURA
573,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN NUSANTARA,4,ORANG,2018,TAHURA
838,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN MANCANEGARA,0,ORANG,2019,TAHURA
837,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN NUSANTARA,0,ORANG,2019,TAHURA
1308,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN MANCANEGARA,0,ORANG,2020,TAHURA
1307,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN NUSANTARA,0,ORANG,2020,TAHURA
1778,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN MANCANEGARA,0,ORANG,2021,TAHURA
1777,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN NUSANTARA,0,ORANG,2021,TAHURA
2248,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN MANCANEGARA,0,ORANG,2022,TAHURA
2247,32,JAWA BARAT,TAHURA GN. KUNCI DAN PALASARI,WISATAWAN NUSANTARA,0,ORANG,2022,TAHURA
18,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,3304,ORANG,2016,TAHURA
17,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,558885,ORANG,2016,TAHURA
308,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2017,TAHURA
307,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,2949,ORANG,2017,TAHURA
572,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2018,TAHURA
571,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,4451,ORANG,2018,TAHURA
836,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2019,TAHURA
835,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,3975,ORANG,2019,TAHURA
1306,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2020,TAHURA
1305,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,3975,ORANG,2020,TAHURA
1776,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2021,TAHURA
1775,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,0,ORANG,2021,TAHURA
2246,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2022,TAHURA
2245,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,0,ORANG,2022,TAHURA
180,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
179,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
458,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
457,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
722,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
721,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1046,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1045,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1516,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1515,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1986,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1985,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2456,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2455,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
262,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
261,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
530,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
529,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
794,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
793,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1098,32,JAWA BARAT,TALAGA WARNA,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1097,32,JAWA BARAT,TALAGA WARNA,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1568,32,JAWA BARAT,TALAGA WARNA,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1567,32,JAWA BARAT,TALAGA WARNA,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2038,32,JAWA BARAT,TALAGA WARNA,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2037,32,JAWA BARAT,TALAGA WARNA,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2508,32,JAWA BARAT,TALAGA WARNA,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2507,32,JAWA BARAT,TALAGA WARNA,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
994,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
993,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1464,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1463,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1934,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1933,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2404,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2403,32,JAWA BARAT,TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1012,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1011,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1482,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1481,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1952,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1951,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2422,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2421,32,JAWA BARAT,TAMBAK ALAS,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1026,32,JAWA BARAT,TANGGA CINTA,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1025,32,JAWA BARAT,TANGGA CINTA,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1496,32,JAWA BARAT,TANGGA CINTA,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1495,32,JAWA BARAT,TANGGA CINTA,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1966,32,JAWA BARAT,TANGGA CINTA,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1965,32,JAWA BARAT,TANGGA CINTA,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2436,32,JAWA BARAT,TANGGA CINTA,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2435,32,JAWA BARAT,TANGGA CINTA,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
996,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
995,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1466,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1465,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1936,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1935,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2406,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2405,32,JAWA BARAT,TANJAKAN BUHUN,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1278,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1277,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1748,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1747,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2218,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2217,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2688,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2687,32,JAWA BARAT,TANJUNG DURIAT,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
